game_name,card_title,description,tags,figure_name,power,suit,rank,extra_notes
Magic: The Gathering,Fleeting Effigy,"Haste
At the beginning of your end step, return this creature to its owner's hand. (Return it only if it's on the battlefield.)
{2}{R}: This creature gets +2/+0 until end of turn.",Creature — Elemental,Fleeting Effigy,2,R,uncommon,The brushfires of Cori Mountain take on a life all their own.
Magic: The Gathering,Focus the Mind,"This spell costs {2} less to cast if you've cast another spell this turn.
Draw three cards, then discard a card.",Instant,Focus the Mind,,U,common,Asham discovered it was impossible to learn if he thought he already knew everything.
Magic: The Gathering,Forest,({T}: Add {G}.),Basic Land — Forest,Forest,,,common,
Magic: The Gathering,Formation Breaker,"Creatures with power less than this creature's power can't block it.
As long as you control a creature with a counter on it, this creature gets +1/+2.",Creature — Beast,Formation Breaker,2,G,uncommon,"""The war chargers seem restless. Let them out to play.""
—Ermaz, Abzan border guard"
Magic: The Gathering,Fortress Kin-Guard,"When this creature enters, it endures 1. (Put a +1/+1 counter on it or create a 1/1 white Spirit creature token.)",Creature — Dog Soldier,Fortress Kin-Guard,1,W,common,"All through the night, the ancestor whispered of ancient battles fought from this very rampart atop Arashin City."
Magic: The Gathering,Fresh Start,"Flash
Enchant creature
Enchanted creature gets -5/-0 and loses all abilities.",Enchantment — Aura,Fresh Start,,U,uncommon,"""I know leaving your old life was no easy choice. Welcome, Novice Sardul.""
—Elsha"
Magic: The Gathering,Frontier Bivouac,"This land enters tapped.
{T}: Add {G}, {U}, or {R}.",Land,Frontier Bivouac,,,uncommon,"With a warm fire and a fresh catch, Temur hunters find respite in even the coldest climates."
Magic: The Gathering,Frontline Rush,"Choose one —
• Create two 1/1 red Goblin creature tokens.
• Target creature gets +X/+X until end of turn, where X is the number of creatures you control.",Instant,Frontline Rush,,"R,W",uncommon,
Magic: The Gathering,Frostcliff Siege,"As this enchantment enters, choose Jeskai or Temur.
• Jeskai — Whenever one or more creatures you control deal combat damage to a player, draw a card.
• Temur — Creatures you control get +1/+0 and have trample and haste.",Enchantment,Frostcliff Siege,,"R,U",rare,Differing philosophies were debated by bloodshed.
Magic: The Gathering,Furious Forebear,"Whenever a creature you control dies while this card is in your graveyard, you may pay {1}{W}. If you do, return this card from your graveyard to your hand.",Creature — Spirit Warrior,Furious Forebear,3,W,uncommon,"""Your hatred dampens the land with my kin's blood. My love will flood it with yours.""
—Hazena, spirit of House Emesh"
Magic: The Gathering,Glacial Dragonhunt,"Draw a card, then you may discard a card. When you discard a nonland card this way, Glacial Dragonhunt deals 3 damage to target creature.
Harmonize {4}{U}{R} (You may cast this card from your graveyard for its harmonize cost. You may tap a creature you control to reduce that cost by {X}, where X is its power. Then exile this spell.)",Sorcery,Glacial Dragonhunt,,"R,U",uncommon,
Magic: The Gathering,Glacierwood Siege,"As this enchantment enters, choose Temur or Sultai.
• Temur — Whenever you cast an instant or sorcery spell, target player mills four cards.
• Sultai — You may play lands from your graveyard.",Enchantment,Glacierwood Siege,,"G,U",rare,The Sultai approach was silent. The Temur response was deafening.
Magic: The Gathering,Great Arashin City,"This land enters tapped unless you control a Forest or a Plains.
{T}: Add {B}.
{1}{B}, {T}, Exile a creature card from your graveyard: Create a 1/1 white Spirit creature token.",Land,Great Arashin City,,,rare,
Magic: The Gathering,Gurmag Nightwatch,"When this creature enters, look at the top three cards of your library. You may put one of those cards back on top of your library. Put the rest into your graveyard.",Creature — Human Ranger,Gurmag Nightwatch,3,"B,G,U",common,"""The fishers were probably exaggerating the size of the crocodile they spotted, but maybe they weren't. Let's check it out."""
Magic: The Gathering,Gurmag Rakshasa,"Menace (This creature can't be blocked except by two or more creatures.)
When this creature enters, target creature an opponent controls gets -2/-2 until end of turn and target creature you control gets +2/+2 until end of turn.",Creature — Demon,Gurmag Rakshasa,5,B,uncommon,"""It's a pity to hoard life essence in a form so weak. Give it to me."""
Magic: The Gathering,Hardened Tactician,"{1}, Sacrifice a token: Draw a card.",Creature — Human Warrior,Hardened Tactician,2,"B,W",uncommon,"""Life is full of tough calls. We honor the dead today to make better decisions tomorrow.""
—Uruna, Mardu lieutenant"
Magic: The Gathering,Herd Heirloom,"{T}: Add one mana of any color. Spend this mana only to cast a creature spell.
{T}: Until end of turn, target creature you control with power 4 or greater gains trample and ""Whenever this creature deals combat damage to a player, draw a card.""",Artifact,Herd Heirloom,,G,rare,
Magic: The Gathering,Heritage Reclamation,"Choose one —
• Destroy target artifact.
• Destroy target enchantment.
• Exile up to one target card from a graveyard. Draw a card.",Instant,Heritage Reclamation,,G,common,"With an echoing crash the effigy fell, the symbol of Atarka's tyranny expunged from Temur lands."
Magic: The Gathering,Highspire Bell-Ringer,"Flying
The second spell you cast each turn costs {1} less to cast.",Creature — Djinn Monk,Highspire Bell-Ringer,1,U,common,"The sequence of chimes rang out a specific alarm: dragonstorm, half a day, southwest."
Magic: The Gathering,Hollowmurk Siege,"As this enchantment enters, choose Sultai or Abzan.
• Sultai — Whenever a counter is put on a creature you control, draw a card. This ability triggers only once each turn.
• Abzan — Whenever you attack, put a +1/+1 counter on target attacking creature. It gains menace until end of turn.",Enchantment,Hollowmurk Siege,,"B,G",rare,
Magic: The Gathering,Host of the Hereafter,"This creature enters with two +1/+1 counters on it.
Whenever this creature or another creature you control dies, if it had counters on it, put its counters on up to one target creature you control.",Creature — Zombie Warlock,Host of the Hereafter,2,"B,G",uncommon,"""I agreed to return and aid the Sultai. My friends here agreed to return and aid me."""
Magic: The Gathering,Humbling Elder,"Flash
When this creature enters, target creature an opponent controls gets -2/-0 until end of turn.",Creature — Human Monk,Humbling Elder,1,U,common,"""There is no better way to measure a person's true character than to let them think they're above you.""
—Master Xian"
Magic: The Gathering,Hundred-Battle Veteran,"As long as there are three or more different kinds of counters among creatures you control, this creature gets +2/+4.
You may cast this card from your graveyard. If you do, it enters with a finality counter on it. (If a creature with a finality counter on it would die, exile it instead.)",Creature — Zombie Warrior,Hundred-Battle Veteran,4,B,uncommon,She's eager to start a new winning streak.
Magic: The Gathering,Iceridge Serpent,"When this creature enters, return target creature an opponent controls to its owner's hand.",Creature — Serpent,Iceridge Serpent,3,U,common,"""Even dragons avoid Glintglaze Lake in this season. Which of you youngsters can tell me why?""
—Teacher Eliam"
Magic: The Gathering,Inevitable Defeat,"This spell can't be countered.
Exile target nonland permanent. Its controller loses 3 life and you gain 3 life.",Instant,Inevitable Defeat,,"B,R,W",rare,"""We came seeking a challenge. It seems we must continue searching.""
—Zurgo, khan of the Mardu"
Magic: The Gathering,Inspirited Vanguard,"Whenever this creature enters or attacks, it endures 2. (Put two +1/+1 counters on it or create a 2/2 white Spirit creature token.)",Creature — Human Soldier,Inspirited Vanguard,3,G,uncommon,Abzan soldiers know they never enter battle alone.
Magic: The Gathering,Iridescent Tiger,"When this creature enters, if you cast it, add {W}{U}{B}{R}{G}.",Creature — Cat,Iridescent Tiger,3,R,uncommon,The power of the dragonstorms transformed not only the land but many of the creatures within it.
Magic: The Gathering,Island,({T}: Add {U}.),Basic Land — Island,Island,,,common,
Magic: The Gathering,Jade-Cast Sentinel,"Reach
{2}, {T}: Put target card from a graveyard on the bottom of its owner's library.",Artifact Creature — Ape Snake,Jade-Cast Sentinel,1,,common,"Set in motion by artificers long forgotten, it remained loyal through the ages to the occupants of Kheru City."
Magic: The Gathering,Jeskai Brushmaster,"Double strike
Prowess (Whenever you cast a noncreature spell, this creature gets +1/+1 until end of turn.)",Creature — Orc Monk,Jeskai Brushmaster,2,"R,U,W",uncommon,Elegance. Precision. Grace. Qualities that must be practiced in writing as well as combat.
Magic: The Gathering,Jeskai Devotee,"Flurry — Whenever you cast your second spell each turn, this creature gets +1/+1 until end of turn.
{1}: Add {U}, {R}, or {W}. Activate only once each turn.",Creature — Orc Monk,Jeskai Devotee,2,R,common,"A master of the Whirling Blade technique, he did not hesitate to leap to the monastery's defense."
Magic: The Gathering,Jeskai Monument,"When this artifact enters, search your library for a basic Island, Mountain, or Plains card, reveal it, put it into your hand, then shuffle.
{1}{U}{R}{W}, {T}, Sacrifice this artifact: Create two 1/1 white Bird creature tokens with flying. Activate only as a sorcery.",Artifact,Jeskai Monument,,,uncommon,
Magic: The Gathering,Jeskai Revelation,Return target spell or permanent to its owner's hand. Jeskai Revelation deals 4 damage to any target. Create two 1/1 white Monk creature tokens with prowess. Draw two cards. You gain 4 life.,Instant,Jeskai Revelation,,"R,U,W",mythic,"""No one of us could have built all this alone. A clan, a school, hope for the future. Thank you all.""
—Narset, to Shiko, Taigam, and Elsha"
Magic: The Gathering,Jeskai Shrinekeeper,"Flying, haste
Whenever this creature deals combat damage to a player, you gain 1 life and draw a card.",Creature — Dragon,Jeskai Shrinekeeper,3,"R,U,W",uncommon,"Like clouds and snow, Jeskai dragons prefer to drift among the monastery's highest spires."
Magic: The Gathering,Jungle Hollow,"This land enters tapped.
When this land enters, you gain 1 life.
{T}: Add {B} or {G}.",Land,Jungle Hollow,,,common,Long-standing disagreements between the Sultai and Abzan about how to honor their dead have led to rare but fierce skirmishes.
Magic: The Gathering,Karakyk Guardian,"Flying, vigilance, trample
This creature has hexproof if it hasn't dealt damage yet. (It can't be the target of spells or abilities your opponents control.)",Creature — Dragon,Karakyk Guardian,6,"G,R,U",uncommon,"As the Temur returned to Karakyk during the chill of winter, some shadows overhead were a blessing rather than a threat."
Magic: The Gathering,Kheru Goldkeeper,"Flying
Whenever one or more cards leave your graveyard during your turn, create a Treasure token. (It's an artifact with ""{T}, Sacrifice this token: Add one mana of any color."")
Renew — {2}{B}{G}{U}, Exile this card from your graveyard: Put two +1/+1 counters and a flying counter on target creature. Activate only as a sorcery.",Creature — Dragon,Kheru Goldkeeper,3,"B,G,U",uncommon,
Magic: The Gathering,Kin-Tree Nurturer,"Lifelink
When this creature enters, it endures 1. (Put a +1/+1 counter on it or create a 1/1 white Spirit creature token.)",Creature — Human Druid,Kin-Tree Nurturer,2,B,common,"""Thank the ancestors. A few more weeks, and we would have discovered nothing but dead wood and lost kin."""
Magic: The Gathering,Kin-Tree Severance,Exile target permanent with mana value 3 or greater.,Instant,Kin-Tree Severance,,"B,G,W",uncommon,"""For his crimes—burn his blood and cut him from his ancestors. Perennation is only for family.""
—Dictate of House Mevak in the banishment of Oret"
Magic: The Gathering,Kishla Skimmer,"Flying
Whenever a card leaves your graveyard during your turn, draw a card. This ability triggers only once each turn.",Creature — Bird Scout,Kishla Skimmer,2,"G,U",uncommon,"""Rising waters have flooded many old places from the dragon's rule. I do not miss them."""
Magic: The Gathering,Kishla Trawlers,"When this creature enters, you may exile a creature card from your graveyard. When you do, return target instant or sorcery card from your graveyard to your hand.",Creature — Human Citizen,Kishla Trawlers,3,U,uncommon,"""Fish are like any other crop or flock. They must be carefully tended and never overharvested.""
—Nasath, Kishla fisher"
Magic: The Gathering,Kishla Village,"This land enters tapped unless you control an Island or a Swamp.
{T}: Add {G}.
{3}{G}, {T}: Surveil 2. (Look at the top two cards of your library, then put any number of them into your graveyard and the rest on top of your library in any order.)",Land,Kishla Village,,,rare,
Magic: The Gathering,Knockout Maneuver,"Put a +1/+1 counter on target creature you control, then it deals damage equal to its power to target creature an opponent controls.",Sorcery,Knockout Maneuver,,G,uncommon,An exceptional bout during the Zenith celebration will be noted by Temur elders and result in recruitment for higher ranks.
Magic: The Gathering,"Kotis, the Fangkeeper","Indestructible
Whenever Kotis deals combat damage to a player, exile the top X cards of their library, where X is the amount of damage dealt. You may cast any number of spells with mana value X or less from among them without paying their mana costs.",Legendary Creature — Zombie Warrior,"Kotis, the Fangkeeper",2,"B,G,U",rare,
Magic: The Gathering,Krotiq Nestguard,"Defender
{2}{G}: This creature can attack this turn as though it didn't have defender.",Creature — Insect,Krotiq Nestguard,4,G,common,"The bushwhacker's machete glanced off the root with a sickening crack. Slowly, the entire undergrowth turned to face him."
Magic: The Gathering,Krumar Initiate,"{X}{B}, {T}, Pay X life: This creature endures X. Activate only as a sorcery. (Put X +1/+1 counters on it or create an X/X white Spirit creature token.)",Creature — Human Cleric,Krumar Initiate,2,B,uncommon,"""Welcome,"" the spirits of House Emesh whispered to Cemal. ""Welcome, newest sprout of our Kin-Tree."""
Magic: The Gathering,Lasyd Prowler,"When this creature enters, you may mill cards equal to the number of lands you control.
Renew — {1}{G}, Exile this card from your graveyard: Put X +1/+1 counters on target creature, where X is the number of land cards in your graveyard. Activate only as a sorcery.",Creature — Snake Ranger,Lasyd Prowler,5,G,rare,
Magic: The Gathering,Lie in Wait,Return target creature card from your graveyard to your hand. Lie in Wait deals damage equal to that card's power to target creature.,Sorcery,Lie in Wait,,"B,G,U",uncommon,Some paths through Gurmag Swamp are deserted for good reason.
Magic: The Gathering,Lightfoot Technique,"Put a +1/+1 counter on target creature. It gains flying and indestructible until end of turn. (Damage and effects that say ""destroy"" don't destroy it.)",Instant,Lightfoot Technique,,W,common,Jeskai monks spreading the Way in Abzan territories develop swift reflexes or find their travels abruptly cut short.
Magic: The Gathering,Lotuslight Dancers,"Lifelink
When this creature enters, search your library for a black card, a green card, and a blue card. Put those cards into your graveyard, then shuffle.",Creature — Zombie Bard,Lotuslight Dancers,3,"B,G,U",rare,They've attained a level of synchronicity beyond what's possible in a single lifetime.
Magic: The Gathering,Loxodon Battle Priest,"At the beginning of combat on your turn, put a +1/+1 counter on another target creature you control.",Creature — Elephant Cleric,Loxodon Battle Priest,3,W,uncommon,"""I grant you the strength of Qatros's walls and the tenacity of Arashin's oasis."""
Magic: The Gathering,Maelstrom of the Spirit Dragon,"{T}: Add {C}.
{T}: Add one mana of any color. Spend this mana only to cast a Dragon spell or an Omen spell.
{4}, {T}, Sacrifice this land: Search your library for a Dragon card, reveal it, put it into your hand, then shuffle.",Land,Maelstrom of the Spirit Dragon,,,rare,
Magic: The Gathering,Magmatic Hellkite,"Flying
When this creature enters, destroy target nonbasic land an opponent controls. Its controller searches their library for a basic land card, puts it onto the battlefield tapped with a stun counter on it, then shuffles. (If a permanent with a stun counter would become untapped, remove one from it instead.)",Creature — Dragon,Magmatic Hellkite,4,R,rare,
Magic: The Gathering,Mammoth Bellow,"Create a 5/5 green Elephant creature token.
Harmonize {5}{G}{U}{R} (You may cast this card from your graveyard for its harmonize cost. You may tap a creature you control to reduce that cost by {X}, where X is its power. Then exile this spell.)",Sorcery,Mammoth Bellow,,"G,R,U",uncommon,
Magic: The Gathering,Marang River Regent // Coil and Catch,,Creature — Dragon // Instant — Omen,Marang River Regent // Coil and Catch,6,U,rare,
Magic: The Gathering,Mardu Devotee,"When this creature enters, scry 2. (Look at the top two cards of your library, then put any number of them on the bottom and the rest on top in any order.)
{1}: Add {R}, {W}, or {B}. Activate only once each turn.",Creature — Human Scout,Mardu Devotee,1,W,common,"Eskeg and his companion stood watch, the sights of the steppe a constant inspiration."
Magic: The Gathering,Mardu Monument,"When this artifact enters, search your library for a basic Mountain, Plains, or Swamp card, reveal it, put it into your hand, then shuffle.
{2}{R}{W}{B}, {T}, Sacrifice this artifact: Create three 1/1 red Warrior creature tokens. They gain menace and haste until end of turn. Activate only as a sorcery. (A creature with menace can't be blocked except by two or more creatures.)",Artifact,Mardu Monument,,,uncommon,
Magic: The Gathering,Mardu Siegebreaker,"Deathtouch, haste
When this creature enters, exile up to one other target creature you control until this creature leaves the battlefield.
Whenever this creature attacks, for each opponent, create a tapped token that's a copy of the exiled card attacking that opponent. At the beginning of your next end step, sacrifice those tokens.",Creature — Human Warrior,Mardu Siegebreaker,4,"B,R,W",rare,
Magic: The Gathering,Marshal of the Lost,"Deathtouch
Whenever you attack, target creature gets +X/+X until end of turn, where X is the number of attacking creatures.",Creature — Orc Warrior,Marshal of the Lost,3,"B,W",uncommon,"Gvar carved his way through the Ancestral Maelstrom, seeking to restore the withered Kin-Tree and soothe the raging spirits."
Magic: The Gathering,Meticulous Artisan,"Prowess (Whenever you cast a noncreature spell, this creature gets +1/+1 until end of turn.)
When this creature enters, create a Treasure token. (It's an artifact with ""{T}, Sacrifice this token: Add one mana of any color."")",Creature — Djinn Artificer,Meticulous Artisan,3,R,common,"""It isn't about expression or results. Doing the thing is itself the point."""
Magic: The Gathering,Mistrise Village,"This land enters tapped unless you control a Mountain or a Forest.
{T}: Add {U}.
{U}, {T}: The next spell you cast this turn can't be countered.",Land,Mistrise Village,,,rare,"Built on a fumarole field, the village is a refuge of warmth amid the ice of the Qal Sisma mountains."
Magic: The Gathering,Molten Exhale,"You may cast this spell as though it had flash if you behold a Dragon as an additional cost to cast it. (To behold a Dragon, choose a Dragon you control or reveal a Dragon card from your hand.)
Molten Exhale deals 4 damage to target creature or planeswalker.",Sorcery,Molten Exhale,,R,common,
Magic: The Gathering,Monastery Messenger,"Flying, vigilance
When this creature enters, put up to one target noncreature, nonland card from your graveyard on top of your library.",Creature — Bird Scout,Monastery Messenger,2,"R,U,W",common,"Lanniao soared from Highspire Monastery all throughout Tarkir, carrying messages for monks and villagers alike."
Magic: The Gathering,Mountain,({T}: Add {R}.),Basic Land — Mountain,Mountain,,,common,
Magic: The Gathering,Mox Jasper,{T}: Add one mana of any color. Activate only if you control a Dragon.,Legendary Artifact,Mox Jasper,,,mythic,"""Rage. Greed. Arrogance. People only accuse dragons of what they fear in themselves.""
—Sarkhan"
Magic: The Gathering,Mystic Monastery,"This land enters tapped.
{T}: Add {U}, {R}, or {W}.",Land,Mystic Monastery,,,uncommon,"Through sun and storm, across steppe and swamp, Storm Crane Monastery flies wherever aid is needed."
Magic: The Gathering,Naga Fleshcrafter,"You may have this creature enter as a copy of any creature on the battlefield.
Renew — {2}{U}, Exile this card from your graveyard: Put a +1/+1 counter on target nonlegendary creature you control. Each other creature you control becomes a copy of that creature until end of turn. Activate only as a sorcery.",Creature — Snake Shapeshifter,Naga Fleshcrafter,0,U,rare,
Magic: The Gathering,"Narset, Jeskai Waymaster","At the beginning of your end step, you may discard your hand. If you do, draw cards equal to the number of spells you've cast this turn.",Legendary Creature — Human Monk,"Narset, Jeskai Waymaster",3,"R,U,W",rare,"""Each step we take is a decision that changes the course of our futures. We must be careful where we tread."""
Magic: The Gathering,Narset's Rebuke,"Narset's Rebuke deals 5 damage to target creature. Add {U}{R}{W}. If that creature would die this turn, exile it instead.",Instant,Narset's Rebuke,,R,common,With a swift motion Narset struck Sarkhan down. She would not let his fevered dreams of draconic dominance come to fruition. Not after all she had done to free Tarkir.
Magic: The Gathering,Nature's Rhythm,"Search your library for a creature card with mana value X or less, put it onto the battlefield, then shuffle.
Harmonize {X}{G}{G}{G}{G} (You may cast this card from your graveyard for its harmonize cost. You may tap a creature you control to reduce that cost by an amount of generic mana equal to its power. Then exile this spell.)",Sorcery,Nature's Rhythm,,G,rare,
Magic: The Gathering,"Neriv, Heart of the Storm","Flying
If a creature you control that entered this turn would deal damage, it deals twice that much damage instead.",Legendary Creature — Spirit Dragon,"Neriv, Heart of the Storm",4,"B,R,W",mythic,"Scales streaked with lightning, trailing thunder in his wake, Neriv is the living banner around which the Mardu rally."
Magic: The Gathering,New Way Forward,"The next time a source of your choice would deal damage to you this turn, prevent that damage. When damage is prevented this way, New Way Forward deals that much damage to that source's controller and you draw that many cards.",Instant,New Way Forward,,"R,U,W",rare,
Magic: The Gathering,Nightblade Brigade,"Deathtouch
Mobilize 1 (Whenever this creature attacks, create a tapped and attacking 1/1 red Warrior creature token. Sacrifice it at the beginning of the next end step.)
When this creature enters, surveil 1. (Look at the top card of your library. You may put it into your graveyard.)",Creature — Goblin Soldier,Nightblade Brigade,1,B,common,
Magic: The Gathering,Nomad Outpost,"This land enters tapped.
{T}: Add {R}, {W}, or {B}.",Land,Nomad Outpost,,,uncommon,"""The Mardu breathe life into what was lost under the dragonlords. If the Abzan are upset, it should be at themselves.""
—Tersa Lightshatter"
Magic: The Gathering,Opulent Palace,"This land enters tapped.
{T}: Add {B}, {G}, or {U}.",Land,Opulent Palace,,,uncommon,"""The people must know that the former seat of their oppression is cleansed. Throw open Qarsi's gates and let them see for themselves.""
—Kotis, the Fangkeeper"
Magic: The Gathering,Osseous Exhale,"As an additional cost to cast this spell, you may behold a Dragon. (You may choose a Dragon you control or reveal a Dragon card from your hand.)
Osseous Exhale deals 5 damage to target attacking or blocking creature. If a Dragon was beheld, you gain 2 life.",Instant,Osseous Exhale,,W,common,
Magic: The Gathering,Overwhelming Surge,"Choose one or both —
• Overwhelming Surge deals 3 damage to target creature.
• Destroy target noncreature artifact.",Instant,Overwhelming Surge,,R,uncommon,Mardu lightning rods disperse the energy of dragonstorms—or whatever happens to be touching the rods.
Magic: The Gathering,Perennation,Return target permanent card from your graveyard to the battlefield with a hexproof counter and an indestructible counter on it.,Sorcery,Perennation,,"B,G,W",mythic,"The Abzan believe in perennation—death is not only an end, but a return to the beginning."
Magic: The Gathering,Piercing Exhale,"As an additional cost to cast this spell, you may behold a Dragon. (You may choose a Dragon you control or reveal a Dragon card from your hand.)
Target creature you control deals damage equal to its power to target creature or planeswalker. If a Dragon was beheld, surveil 2.",Instant,Piercing Exhale,,G,common,
Magic: The Gathering,Plains,({T}: Add {W}.),Basic Land — Plains,Plains,,,common,
Magic: The Gathering,Poised Practitioner,"Flurry — Whenever you cast your second spell each turn, put a +1/+1 counter on this creature. Scry 1. (Look at the top card of your library. You may put that card on the bottom.)",Creature — Human Monk,Poised Practitioner,2,W,common,"""Excellent form, Jun! Just keep your weight on that back foot, and you'll master this in no time.""
—Narset"
Magic: The Gathering,Purging Stormbrood // Absorb Essence,,Creature — Dragon // Instant — Omen,Purging Stormbrood // Absorb Essence,4,B,uncommon,
Magic: The Gathering,Qarsi Revenant,"Flying, deathtouch, lifelink
Renew — {2}{B}, Exile this card from your graveyard: Put a flying counter, a deathtouch counter, and a lifelink counter on target creature. Activate only as a sorcery.",Creature — Vampire,Qarsi Revenant,3,B,rare,"""Evil wears many faces. Keep your windows closed at night, or it might wear yours.""
—Sultai warning"
Magic: The Gathering,Rainveil Rejuvenator,"When this creature enters, you may mill three cards. (You may put the top three cards of your library into your graveyard.)
{T}: Add an amount of {G} equal to this creature's power.",Creature — Elephant Druid,Rainveil Rejuvenator,2,G,uncommon,"In the aftermath of war, Temur mages nurtured the land back to its former vitality."
Magic: The Gathering,Rakshasa's Bargain,Look at the top four cards of your library. Put two of them into your hand and the rest into your graveyard.,Instant,Rakshasa's Bargain,,"B,G,U",uncommon,"""You know you shouldn't and the Sultai forbid you. But you can't resist the temptation, can you?"""
Magic: The Gathering,Rally the Monastery,"This spell costs {2} less to cast if you've cast another spell this turn.
Choose one —
• Create two 1/1 white Monk creature tokens with prowess.
• Up to two target creatures you control each get +2/+2 until end of turn.
• Destroy target creature with power 4 or greater.",Instant,Rally the Monastery,,W,uncommon,
Magic: The Gathering,Rebellious Strike,"Target creature gets +3/+0 until end of turn.
Draw a card.",Instant,Rebellious Strike,,W,common,"""Even if you battle unseen, even if there is no one to witness your sacrifice—strike! Strike true. Strike from the heart. Let that be your legacy.""
—Shiko"
Magic: The Gathering,Rediscover the Way,"(As this Saga enters and after your draw step, add a lore counter. Sacrifice after III.)
I, II — Look at the top three cards of your library. Put one of them into your hand and the rest on the bottom of your library in any order.
III — Whenever you cast a noncreature spell this turn, target creature you control gains double strike until end of turn.",Enchantment — Saga,Rediscover the Way,,"R,U,W",rare,
Magic: The Gathering,Reigning Victor,"Mobilize 1 (Whenever this creature attacks, create a tapped and attacking 1/1 red Warrior creature token. Sacrifice it at the beginning of the next end step.)
When this creature enters, target creature gets +1/+0 and gains indestructible until end of turn. (Damage and effects that say ""destroy"" don't destroy it.)",Creature — Orc Warrior,Reigning Victor,3,"B,R,W",common,
Magic: The Gathering,Reputable Merchant,"When this creature enters or dies, put a +1/+1 counter on target creature you control.",Creature — Human Citizen,Reputable Merchant,2,"B,G,W",common,"""Dried durian from the Marang River Valley! Candied cherries from the slopes of Cori! Genuine dragon scale cookware!"""
Magic: The Gathering,Rescue Leopard,"Whenever this creature becomes tapped, you may discard a card. If you do, draw a card.",Creature — Cat,Rescue Leopard,4,R,common,"""The scouts should have been back hours ago. They might be in trouble. I'm sending Kyra.""
—Eshki Dragonclaw"
Magic: The Gathering,Reverberating Summons,"At the beginning of each combat, if you've cast two or more spells this turn, this enchantment becomes a 3/3 Monk creature with haste in addition to its other types until end of turn.
{1}{R}, Discard your hand, Sacrifice this enchantment: Draw two cards.",Enchantment,Reverberating Summons,,R,uncommon,
Magic: The Gathering,Revival of the Ancestors,"(As this Saga enters and after your draw step, add a lore counter. Sacrifice after III.)
I — Create three 1/1 white Spirit creature tokens.
II — Distribute three +1/+1 counters among one, two, or three target creatures you control.
III — Creatures you control gain trample and lifelink until end of turn.",Enchantment — Saga,Revival of the Ancestors,,"B,G,W",rare,
Magic: The Gathering,Riling Dawnbreaker // Signaling Roar,,Creature — Dragon // Sorcery — Omen,Riling Dawnbreaker // Signaling Roar,3,W,common,
Magic: The Gathering,Ringing Strike Mastery,"Enchant creature
When this Aura enters, tap enchanted creature.
Enchanted creature doesn't untap during its controller's untap step.
Enchanted creature has ""{5}: Untap this creature.""",Enchantment — Aura,Ringing Strike Mastery,,U,common,
Magic: The Gathering,Rite of Renewal,Return up to two target permanent cards from your graveyard to your hand. Target player shuffles up to four target cards from their graveyard into their library. Exile Rite of Renewal.,Sorcery,Rite of Renewal,,G,uncommon,The greatest honor a Sultai can receive is to be returned to the realm of the living.
